x,Y_H2O,Y_H2,Y_O2,Y_H,Y_OH,Y_HO2,rho,u,T,Y_H2O2,Y_AR,Y_N2,Y_O,p
0.00029925187032,0.08646446521656,0.00199597683914,0.01144543292455,0.00045809845451,0.01086917038442,0.0,0.31269191363398,-0.048583710459,2837.0476800905126,0.0,0.88583198173728,0.0,0.00293487444355,218305.23379067957
0.00059850374065,0.08615334221535,0.00200535719398,0.01150487644255,0.00046240017483,0.01102595552909,2.32536456e-06,0.31094998623115,-0.05317628386435,2852.029980470041,0.0,0.88586174452858,0.0,0.00298399855107,218286.62131701704
0.00089775561097,0.08556346455654,0.00205111022965,0.01161390709943,0.00048105635253,0.01135692412604,0.0,0.30800588596648,-0.02482032703419,2875.32843947775,0.0,0.88581692204479,0.0,0.00311661559102,218261.9756355204
0.0011970074813,0.08557084583822,0.00204771583613,0.01163218112905,0.00048024956989,0.01136409096858,0.0,0.307951235913,-0.03417307883768,2876.040007127083,0.0,0.88578685066979,0.0,0.00311806598833,218257.99711117655
0.00149625935162,0.08556824928124,0.00204653034918,0.01160792965713,0.00047992098844,0.01134666867066,0.0,0.30814394513281,-0.06267965704997,2874.484533894378,0.0,0.88583740989821,0.0,0.00311329115514,218273.39231626
0.00179551122195,0.08568340315618,0.00204011079566,0.01160295744623,0.00047695094808,0.01129212344016,2.29289612e-06,0.30870034731767,-0.17270753308542,2870.302252436727,0.0,0.88581187114242,0.0,0.00309029017515,218305.8201324301
0.00209476309227,0.08573917882479,0.00203575011566,0.01157394902383,0.00047530754089,0.01124274163667,0.0,0.30940530281337,-0.84735918536009,2866.6271395967833,0.0,0.8858579912459,0.0,0.00307508161226,218503.9494581972
0.00239401496259,0.08584117420904,0.00203185719242,0.0115838270456,0.0004732223516,0.01121398230594,0.0,0.31002278195314,-1.64876937849636,2864.849349910869,0.0,0.88579520087045,0.0,0.00306073602495,218772.51338004947
0.00269326683292,0.0858735737867,0.00203029302724,0.01162847283286,0.00047193144037,0.01118842500661,0.0,0.31059662003255,-2.12276811422411,2863.420643065498,0.0,0.88575839911788,0.0,0.00304890478834,219043.1335647262
0.00299251870324,0.08595609449371,0.00202862785002,0.01164361740692,0.00047118306093,0.01114127780669,0.0,0.31074042982569,-1.88760173704358,2862.1971040109106,0.0,0.8857182572031,0.0,0.00304094217862,219035.67297183647
0.00329177057357,0.08592945792294,0.00202752042982,0.01157937406448,0.00047142757954,0.01115010040389,2.3890294e-06,0.31027829767992,-0.42211841728425,2857.987855242138,0.0,0.88579886643391,0.0,0.00304086413603,218399.47635104897
0.00359102244389,0.08592469374292,0.00202625859195,0.01155996997098,0.00047200066421,0.01113211220065,2.28895537e-06,0.30981502993771,1.57949607081884,2854.39641757124,0.0,0.88584013023858,0.0,0.00304254563534,217803.15529472925
0.00389027431421,0.08595020632054,0.00202477113222,0.01156289122065,0.00047191825242,0.01111194973188,2.33773793e-06,0.3094356205127,3.3839062624619,2851.1452084021194,0.0,0.88583615948612,0.0,0.00303976611825,217281.77386013512
0.00418952618454,0.08596972285608,0.00202300191397,0.01155250870459,0.00047179792715,0.01108273457336,2.32611307e-06,0.30915401757206,4.89590114743867,2847.2306837011856,0.0,0.88586282610494,0.0,0.00303508180683,216780.82006020448
