t,[HO2],Y_H2O2,Y_AR,Y_H,Y_H2O,[O2],Y_HO2,Y_H2,[O],Y_O2,[H2O],[AR],[OH],Y_O,[H],[H2],rho,[N2],Y_OH,[H2O2],Y_N2
7.2e-06,8.603879934974325e-10,7.293e-10,0.98117240081936,4.98651e-09,4.598655e-08,0.00015233102609619453,9.741492e-08,0.00210692152979,1.9234452160247622e-10,0.01672050704394,7.441462904249805e-10,0.007159625370138709,1.874076426063706e-10,1.055628e-08,1.442108446757786e-09,0.0003046629140186217,0.2915155718793,0.0,1.093335e-08,6.250435308154685e-12,0.0
7.2999999999999996e-06,8.721937294079914e-10,7.4451e-10,0.98117240081936,5.11265e-09,4.779647e-08,0.00015233099429696388,9.875159e-08,0.00210692114161,1.976409617821046e-10,0.01672050355352,7.734340985768418e-10,0.007159625370138709,1.9254974623476305e-10,1.084696e-08,1.4785883815165705e-09,0.0003046628578874141,0.2915155718793,0.0,1.123334e-08,6.3807919803568425e-12,0.0
7.3999999999999995e-06,8.839983171326341e-10,7.5978e-10,0.98117240081936,5.2412e-09,4.965585e-08,0.00015233096199811718,1.0008813e-07,0.00210692074514,2.0303925658057203e-10,0.01672050000826,8.035222597781149e-10,0.007159625370138709,1.9778989590720506e-10,1.114323e-08,1.515765292989868e-09,0.0003046628005574643,0.2915155718793,0.0,1.153905e-08,6.511662880062755e-12,0.0
7.499999999999999e-06,8.958018449933545e-10,7.751e-10,0.98117240081936,5.37221e-09,5.156563e-08,0.0001523309291901796,1.0142455e-07,0.00210692034022,2.085412280840831e-10,0.01672049640712,8.344259849440127e-10,0.007159625370138709,2.0313031994287946e-10,1.144519e-08,1.5536536412754904e-09,0.0003046627420056362,0.2915155718793,0.0,1.185061e-08,6.642962302688464e-12,0.0
7.6e-06,9.076044013121457e-10,7.9047e-10,0.98117240081936,5.50573e-09,5.352678e-08,0.0001523308958632208,1.0276086e-07,0.00210691992669,2.1414906279608337e-10,0.01672049274901,8.661609704444895e-10,0.007159625370138709,2.085727324334655e-10,1.175296e-08,1.5922678864712484e-09,0.0003046626822087937,0.2915155718793,0.0,1.216812e-08,6.774690248233969e-12,0.0
7.699999999999999e-06,9.194062510549889e-10,8.059e-10,0.98117240081936,5.6418e-09,5.554027e-08,0.00015233086200731034,1.0409709e-07,0.0021069195044,2.198647650113979e-10,0.01672048903284,8.987429126494992e-10,0.007159625370138709,2.1411884747064232e-10,1.206665e-08,1.6316195966553916e-09,0.0003046626211452467,0.2915155718793,0.0,1.249168e-08,6.906932421283231e-12,0.0
7.8e-06,9.312075708658707e-10,8.2138e-10,0.98117240081936,5.78048e-09,5.760711e-08,0.00015233082761206238,1.0543326e-07,0.00210691907316,2.2568997460761092e-10,0.01672048525747,9.321881552019839e-10,0.007159625370138709,2.197708933735929e-10,1.238635e-08,1.6717261239452938e-09,0.00030466255878752084,0.2915155718793,0.0,1.282142e-08,7.0396031172522905e-12,0.0
7.899999999999999e-06,9.430084490667845e-10,8.3691e-10,0.98117240081936,5.92181e-09,5.972831e-08,0.00015233079266718208,1.0676938e-07,0.00210691863281,2.316272425054089e-10,0.01672048142177,9.665130417448855e-10,0.007159625370138709,2.255307556431643e-10,1.27122e-08,1.712599036419204e-09,0.0003046624951124801,0.2915155718793,0.0,1.315745e-08,7.172702336141146e-12,0.0
8e-06,9.548090623017182e-10,8.5249e-10,0.98117240081936,6.06584e-09,6.190491e-08,0.0001523307571620103,1.0810547e-07,0.00210691818318,2.3767839079099654e-10,0.01672047752457,1.0017344013758867e-09,0.007159625370138709,2.3140031978020366e-10,1.30443e-08,1.7542527941749336e-09,0.0003046624300955424,0.2915155718793,0.0,1.349988e-08,7.306230077949798e-12,0.0
8.1e-06,9.666095872146582e-10,8.6811e-10,0.98117240081936,6.21262e-09,6.413796e-08,0.0001523307210858878,1.0944155e-07,0.00210691772409,2.438454237591987e-10,0.0167204735647,1.037869225010917e-09,0.007159625370138709,2.37381814103894e-10,1.338276e-08,1.7967018573102945e-09,0.00030466236371067934,0.2915155718793,0.0,1.384884e-08,7.440100638094288e-12,0.0
8.2e-06,9.784102004495915e-10,8.8378e-10,0.98117240081936,6.36221e-09,6.642854e-08,0.00015233068442760877,1.1077764e-07,0.00210691725536,2.5013089233070217e-10,0.01672046954093,1.074934989020647e-09,0.007159625370138709,2.434772955242502e-10,1.372772e-08,1.83996357794266e-09,0.0003046622959318628,0.2915155718793,0.0,1.420445e-08,7.574399721158574e-12,0.0
8.3e-06,9.90210990328512e-10,8.9949e-10,0.98117240081936,6.51466e-09,6.877774e-08,0.00015233064717605846,1.1211375e-07,0.00210691677681,2.565369830089523e-10,0.01672046545204,1.1129493315939943e-09,0.007159625370138709,2.4968899236045525e-10,1.40793e-08,1.8840524161698415e-09,0.00030466222673306476,0.2915155718793,0.0,1.456684e-08,7.709041622558698e-12,0.0
8.4e-06,1.0020123101393939e-09,9.1525e-10,0.98117240081936,6.67001e-09,7.118669e-08,0.00015233060931984884,1.1344992e-07,0.00210691628825,2.630657000887743e-10,0.01672046129678,1.1519305381928642e-09,0.007159625370138709,2.560189615225242e-10,1.443761e-08,1.928979940070089e-09,0.00030466215608681093,0.2915155718793,0.0,1.493613e-08,7.844112046878617e-12,0.0
8.5e-06,1.013814159882237e-09,9.3105e-10,0.98117240081936,6.82834e-09,7.365652e-08,0.00015233057084722745,1.1478615e-07,0.00210691578949,2.6971941228223415e-10,0.01672045707386,1.1918968942791616e-09,0.007159625370138709,2.6246943132963997e-10,1.480278e-08,1.9747692857999e-09,0.00030466208396562707,0.2915155718793,0.0,1.531245e-08,7.979525289534375e-12,0.0
8.599999999999999e-06,1.0256168045230218e-09,9.4689e-10,0.98117240081936,6.98968e-09,7.61884e-08,0.00015233053174644188,1.1612247e-07,0.00210691528033,2.7650067051001833e-10,0.01672045278199,1.2328673325877802e-09,0.007159625370138709,2.6904263010098553e-10,1.517495e-08,2.021429129417962e-09,0.0003046620103405931,0.2915155718793,0.0,1.569593e-08,8.11528135052597e-12,0.0
8.7e-06,1.0374204207057357e-09,9.6277e-10,0.98117240081936,7.15411e-09,7.878349e-08,0.00015233049200528406,1.174589e-07,0.00210691476058,2.834118434841928e-10,0.01672044841983,1.2748606240353656e-09,0.007159625370138709,2.7574095756491175e-10,1.555425e-08,2.0689826070807728e-09,0.0003046619351842347,0.2915155718793,0.0,1.608671e-08,8.251380229853402e-12,0.0
8.8e-06,1.0492251850743655e-09,9.7869e-10,0.98117240081936,7.32167e-09,8.1443e-08,0.00015233045161163722,1.1879546e-07,0.00210691423003,2.904551177082033e-10,0.01672044398605,1.317896348629799e-09,0.007159625370138709,2.825668134497694e-10,1.59408e-08,2.1174412868665818e-09,0.00030466185846618574,0.2915155718793,0.0,1.648493e-08,8.387821927516673e-12,0.0
8.9e-06,1.061031362594892e-09,9.9464e-10,0.98117240081936,7.49243e-09,8.416817e-08,0.00015233041055274672,1.2013218e-07,0.00210691368849,2.9763340851997715e-10,0.01672043947925,1.361994571833702e-09,0.007159625370138709,2.8952242607474155e-10,1.633476e-08,2.166825412912325e-09,0.00030466178015897205,0.2915155718793,0.0,1.689072e-08,8.52452073893182e-12,0.0
9e-06,1.0728390415893087e-09,1.01064e-09,0.98117240081936,7.66644e-09,8.696023e-08,0.00015233036881594897,1.2146907e-07,0.00210691313574,3.0494872021433935e-10,0.01672043489804,1.4071751972914494e-09,0.007159625370138709,2.9661036657734693e-10,1.673624e-08,2.217149445315814e-09,0.0003046617002307814,0.2915155718793,0.0,1.730423e-08,8.661648073266764e-12,0.0
9.1e-06,1.084648487023596e-09,1.02666e-09,0.98117240081936,7.84378e-09,8.982046e-08,0.0001523303263883073,1.2280616e-07,0.00210691257157,3.1240415033783794e-10,0.016720430241,1.4534589377386504e-09,0.007159625370138709,3.038330346859364e-10,1.714541e-08,2.2684365202335473e-09,0.0003046616186512476,0.2915155718793,0.0,1.77256e-08,8.798946816769629e-12,0.0
9.2e-06,1.0964598755417418e-09,1.04273e-09,0.98117240081936,8.02449e-09,9.275016e-08,0.00015233028325633817,1.2414347e-07,0.00210691199576,3.200020676025388e-10,0.01672042550665,1.5008668295474091e-09,0.007159625370138709,3.111930015380287e-10,1.75624e-08,2.3206982057437737e-09,0.00030466153538855837,0.2915155718793,0.0,1.815498e-08,8.936674083192287e-12,0.0
9.299999999999999e-06,1.108273383787732e-09,1.05882e-09,0.98117240081936,8.20865e-09,9.575064e-08,0.00015233023940664932,1.2548102e-07,0.00210691140809,3.2774520513774896e-10,0.01672042069352,1.5494200709080753e-09,0.007159625370138709,3.1869300968031054e-10,1.798736e-08,2.3739576380029918e-09,0.0003046614504109016,0.2915155718793,0.0,1.859253e-08,9.074572758782867e-12,0.0
9.4e-06,1.1200892767275479e-09,1.07495e-09,0.98117240081936,8.39632e-09,9.882326e-08,0.0001523301948254839,1.2681884e-07,0.00210691080834,3.356362960727753e-10,0.0167204158001,1.5991406691022344e-09,0.007159625370138709,3.2633528743196494e-10,1.842044e-08,2.4282321691285755e-09,0.0003046613636864649,0.2915155718793,0.0,1.903838e-08,9.212814252709282e-12,0.0
9.499999999999999e-06,1.1319077310051765e-09,1.09111e-09,0.98117240081936,8.58756e-09,1.0196938e-07,0.00015233014949881196,1.2815695e-07,0.00210691019627,3.4367825574554536e-10,0.01672041082485,1.650050631411471e-09,0.007159625370138709,3.341229201580143e-10,1.88618e-08,2.483539151237898e-09,0.0003046612751805442,0.2915155718793,0.0,1.949271e-08,9.351312860387575e-12,0.0
9.6e-06,1.1437290115865985e-09,1.10731e-09,0.98117240081936,8.78245e-09,1.051904e-07,0.00015233010341233008,1.2949538e-07,0.00210690957166,3.5187363507674557e-10,0.0167204057662,1.702172612390359e-09,0.007159625370138709,3.4205847899597754e-10,1.931158e-08,2.5399017204874585e-09,0.0003046611848613273,0.2915155718793,0.0,1.995567e-08,9.490154286401706e-12,0.0
9.7e-06,1.1555532067938072e-09,1.12353e-09,0.98117240081936,8.98104e-09,1.0848774e-07,0.00015233005655146157,1.3083414e-07,0.00210690893426,3.602257138215442e-10,0.01672040062255,1.7555295902299643e-09,0.007159625370138709,3.501447064925413e-10,1.976996e-08,2.597334336975068e-09,0.0003046610926926639,0.2915155718793,0.0,2.042742e-08,9.629167121583757e-12,0.0
9.8e-06,1.1673807582367705e-09,1.13978e-09,0.98117240081936,9.18342e-09,1.1186285e-07,0.00015233000890135638,1.3217328e-07,0.00210690828383,3.6873704290062784e-10,0.01672039539227,1.8101450285760952e-09,0.007159625370138709,3.583845166035602e-10,2.023708e-08,2.6558630288767868e-09,0.0003046609986398497,0.2915155718793,0.0,2.090813e-08,9.768437070517683e-12,0.0
9.9e-06,1.1792116659154881e-09,1.15607e-09,0.98117240081936,9.38965e-09,1.153172e-07,0.00015232996044689125,1.335128e-07,0.00210690762013,3.774109020691647e-10,0.0167203900737,1.8660427147110527e-09,0.007159625370138709,3.667808232848888e-10,2.071312e-08,2.7155051483099893e-09,0.00030466090266818055,0.2915155718793,0.0,2.139797e-08,9.908049837787449e-12,0.0
9.999999999999999e-06,1.1910463714399282e-09,1.17238e-09,0.98117240081936,9.59981e-09,1.1885231e-07,0.00015232991117266953,1.3485275e-07,0.0021069069429,3.8625020666508233e-10,0.01672038466515,1.923247245008373e-09,0.007159625370138709,3.753363690832139e-10,2.119824e-08,2.776283831431174e-09,0.00030466080474006007,0.2915155718793,0.0,2.18971e-08,1.0047834014225134e-11,0.0
1.01e-05,1.2028849631320843e-09,1.18872e-09,0.98117240081936,9.81396e-09,1.224697e-07,0.00015232986106311242,1.3619314e-07,0.00210690625188,3.95258236443549e-10,0.01672037916491,1.9817832158415935e-09,0.007159625370138709,3.8405441077272595e-10,2.169262e-08,2.838216430357713e-09,0.0003046607048178922,0.2915155718793,0.0,2.240571e-08,1.0187875304414696e-11,0.0
1.0199999999999999e-05,1.2147277059579362e-09,1.20508e-09,0.98117240081936,1.003219e-08,1.2617094e-07,0.0001523298101020944,1.37534e-07,0.00210690554682,4.044380889511126e-10,0.01672037357121,2.041676032675484e-09,0.007159625370138709,3.929378623092795e-10,2.219643e-08,2.901328973265669e-09,0.0003046606028655266,0.2915155718793,0.0,2.292397e-08,1.0328088003772176e-11,0.0
1.03e-05,1.2265748648834654e-09,1.22148e-09,0.98117240081936,1.025457e-08,1.2995762e-07,0.00015232975827330784,1.3887536e-07,0.00210690482745,4.1379286173432105e-10,0.01672036788226,2.1029514246113104e-09,0.007159625370138709,4.0198980905789707e-10,2.270984e-08,2.9656417042919774e-09,0.000304660498843921,0.2915155718793,0.0,2.345206e-08,1.0468643521465495e-11,0.0
1.0399999999999999e-05,1.238426616552659e-09,1.23789e-09,0.98117240081936,1.048118e-08,1.3383136e-07,0.00015232970556035391,1.4021724e-07,0.0021069040935,4.2332601675696306e-10,0.01672036209626,2.165635606205078e-09,0.007159625370138709,4.112135077927692e-10,2.323304e-08,3.031177759593137e-09,0.00030466039271403306,0.2915155718793,0.0,2.399017e-08,1.0609284743742771e-11,0.0
1.05e-05,1.250283402575484e-09,1.25434e-09,0.98117240081936,1.07121e-08,1.377938e-07,0.0001523296519461051,1.4155969e-07,0.00210690334469,4.3304083377420703e-10,0.01672035621133,2.229755115649286e-09,0.007159625370138709,4.206122152880863e-10,2.376621e-08,3.0979602753256445e-09,0.0003046602844353746,0.2915155718793,0.0,2.453849e-08,1.0750268784355887e-11,0.0
1.06e-05,1.2621453112739345e-09,1.27081e-09,0.98117240081936,1.09474e-08,1.4184664e-07,0.0001523295974134337,1.4290272e-07,0.00210690258073,4.429407747498417e-10,0.01672035022559,2.295337462045917e-09,0.007159625370138709,4.301891883180388e-10,2.430954e-08,3.1660094956264374e-09,0.0003046601739660114,0.2915155718793,0.0,2.509721e-08,1.089142423413692e-11,0.0
1.07e-05,1.2740126076139908e-09,1.2873e-09,0.98117240081936,1.118719e-08,1.4599158e-07,0.00015232954194484773,1.4424636e-07,0.00210690180135,4.5302930164765607e-10,0.01672034413712,2.3624101544969512e-09,0.007159625370138709,4.399476836568172e-10,2.486322e-08,3.235357232710701e-09,0.000304660061266901,0.2915155718793,0.0,2.566652e-08,1.1032751093085873e-11,0.0
1.08e-05,1.2858856448836274e-09,1.30382e-09,0.98117240081936,1.143152e-08,1.5023037e-07,0.00015232948552239964,1.4559065e-07,0.00210690100624,4.6331005864005917e-10,0.01672033794395,2.4310015111956055e-09,0.007159625370138709,4.4989112948777983e-10,2.542745e-08,3.3060179466762455e-09,0.0003046599462932173,0.2915155718793,0.0,2.624662e-08,1.1174335065786702e-11,0.0
1.0899999999999999e-05,1.297764688048825e-09,1.32036e-09,0.98117240081936,1.16805e-08,1.545648e-07,0.00015232942812786854,1.4693562e-07,0.00210690019512,4.737865076908399e-10,0.01672033164408,2.5011404976080837e-09,0.007159625370138709,4.6002329681262096e-10,2.600242e-08,3.3780234497382575e-09,0.000304659829004472,0.2915155718793,0.0,2.683773e-08,1.131609044765545e-11,0.0
1.1e-05,1.3096500020755636e-09,1.33693e-09,0.98117240081936,1.193421e-08,1.5899667e-07,0.00015232936974266916,1.482813e-07,0.00210689936768,4.844624751810279e-10,0.01672032523547,2.5728562410188367e-09,0.007159625370138709,4.703472709963631e-10,2.658834e-08,3.451396878053235e-09,0.00030465970935583865,0.2915155718793,0.0,2.744003e-08,1.1458102943276079e-11,0.0
1.1099999999999999e-05,1.3215417636078307e-09,1.35352e-09,0.98117240081936,1.219274e-08,1.6352783e-07,0.00015232931034794294,1.4962771e-07,0.0021068985236,4.953417874916531e-10,0.01672031871605,2.6461786778035497e-09,0.007159625370138709,4.808671658590363e-10,2.718542e-08,3.5261642597972383e-09,0.0003046595873010451,0.2915155718793,0.0,2.805376e-08,1.1600286848064623e-11,0.0
1.12e-05,1.3334404142555939e-09,1.37013e-09,0.98117240081936,1.245619e-08,1.6816017e-07,0.00015232924992446685,1.509749e-07,0.00210689766258,5.064279065865042e-10,0.01672031208371,2.7211383916108966e-09,0.007159625370138709,4.91586238174831e-10,2.779385e-08,3.6023545151658907e-09,0.0003046594627967109,0.2915155718793,0.0,2.867911e-08,1.1742642162021086e-11,0.0
1.13e-05,1.3453461306628403e-09,1.38676e-09,0.98117240081936,1.272463e-08,1.728956e-07,0.00015232918845256235,1.5232289e-07,0.00210689678429,5.177252054724723e-10,0.01672030533629,2.797766289726045e-09,0.007159625370138709,5.025086017637772e-10,2.841387e-08,3.679987888296128e-09,0.0003046593357951178,0.2915155718793,0.0,2.931632e-08,1.188516888514547e-11,0.0
1.14e-05,1.3572592661175442e-09,1.40342e-09,0.98117240081936,1.299817e-08,1.7773607e-07,0.00015232912591218653,1.5367172e-07,0.00210689588841,5.292373283219667e-10,0.01672029847159,2.8760939267071496e-09,0.007159625370138709,5.136376848092335e-10,2.904568e-08,3.759096191403136e-09,0.0003046592062499936,0.2915155718793,0.0,2.996559e-08,1.2027952722021732e-11,0.0
1.15e-05,1.3691800855856862e-09,1.4201e-09,0.98117240081936,1.32769e-08,1.8268357e-07,0.00015232906228302304,1.5502142e-07,0.00210689497459,5.409684659332581e-10,0.01672029148738,2.956153504385353e-09,0.007159625370138709,5.249777725403975e-10,2.968951e-08,3.839705452662974e-09,0.00030465907411072774,0.2915155718793,0.0,3.062717e-08,1.2170907968065911e-11,0.0
1.1599999999999999e-05,1.38110894235524e-09,1.43679e-09,0.98117240081936,1.356092e-08,1.8774014e-07,0.0001523289975443002,1.5637203e-07,0.00210689404252,5.529226268959965e-10,0.01672028438138,3.037978033683033e-09,0.007159625370138709,5.365326359589636e-10,3.034558e-08,3.921844592271267e-09,0.000304658939332494,0.2915155718793,0.0,3.130128e-08,1.231394891869405e-11,0.0
1.17e-05,1.393046101392187e-09,1.45351e-09,0.98117240081936,1.385034e-08,1.9290783e-07,0.00015232893167488174,1.5772358e-07,0.00210689309182,5.651041842170731e-10,0.01672027715127,3.121600687340815e-09,0.007159625370138709,5.483062174757941e-10,3.101413e-08,4.005545422443199e-09,0.00030465880186034415,0.2915155718793,0.0,3.198815e-08,1.2457246983074067e-11,0.0
1.1799999999999999e-05,1.4049918276625071e-09,1.47026e-09,0.98117240081936,1.414524e-08,1.9818876e-07,0.0001523288646532671,1.590761e-07,0.00210689212217,5.775171464861383e-10,0.01672026979469,3.2070557708270514e-09,0.007159625370138709,5.603029737292546e-10,3.169538e-08,4.090831079335267e-09,0.0003046586616480058,0.2915155718793,0.0,3.268804e-08,1.2600802161205961e-11,0.0
1.19e-05,1.416946651098162e-09,1.48702e-09,0.98117240081936,1.444575e-08,2.0358506e-07,0.000152328796457409,1.6042965e-07,0.00210689113319,5.90166251127324e-10,0.01672026230922,3.2943777514283433e-09,0.007159625370138709,5.725266757210394e-10,3.238959e-08,4.177739159201784e-09,0.00030465851864053034,0.2915155718793,0.0,3.340117e-08,1.2744443043921817e-11,0.0
1.2e-05,1.4289106600211452e-09,1.5038e-09,0.98117240081936,1.475195e-08,2.0909892e-07,0.00015232872706498688,1.6178424e-07,0.00210689012451,6.030556889389008e-10,0.01672025469241,3.3836020673407716e-09,0.007159625370138709,5.849819514986824e-10,3.309699e-08,4.266292798199246e-09,0.0003046583727844158,0.2915155718793,0.0,3.412781e-08,1.2888255335805588e-11,0.0
1.21e-05,1.4408843843634178e-09,1.5206e-09,0.98117240081936,1.506396e-08,2.1473256e-07,0.00015232865645322467,1.6313993e-07,0.00210688909578,6.161900151363801e-10,0.01672024694176,3.474764642215159e-09,0.007159625370138709,5.976730862913815e-10,3.381783e-08,4.3565267005624e-09,0.00030465822402905157,0.2915155718793,0.0,3.486821e-08,1.3032239036857279e-11,0.0
1.22e-05,1.4528680890909603e-09,1.53742e-09,0.98117240081936,1.538188e-08,2.2048826e-07,0.0001523285845988908,1.6449675e-07,0.0021068880466,6.295739671438946e-10,0.01672023905472,3.5679023706118114e-09,0.007159625370138709,6.106043653283347e-10,3.455237e-08,4.448469786486873e-09,0.0003046580723165973,0.2915155718793,0.0,3.562262e-08,1.3176394147076892e-11,0.0
1.2299999999999999e-05,1.4648620391697537e-09,1.55426e-09,0.98117240081936,1.570584e-08,2.2636833e-07,0.00015232851147838915,1.6585473e-07,0.0021068869766,6.432121001769552e-10,0.0167202310287,3.6630526325457733e-09,0.007159625370138709,6.237804166570758e-10,3.530086e-08,4.542159652226969e-09,0.0003046579175935508,0.2915155718793,0.0,3.639131e-08,1.3320720666464419e-11,0.0
1.24e-05,1.4768666762097656e-09,1.57113e-09,0.98117240081936,1.603594e-08,2.3237511e-07,0.00015232843706757722,1.6721392e-07,0.00210688588537,6.571093338683146e-10,0.01672022286105,3.7602532934868294e-09,0.007159625370138709,6.372058683251386e-10,3.606357e-08,4.637625217978315e-09,0.0003046577598006254,0.2915155718793,0.0,3.717455e-08,1.3465304299603826e-11,0.0
